timestamp,county,lat,lon,temp_c,humidity_pct,precip_mm
2026-03-10 01:31:13,Taita Taveta,-3.4052,38.37176,17.9,94,0
2026-03-10 01:31:13,Tana River,-1.53492,39.55029,25.8,86,0.2
2026-03-10 01:31:13,Tharaka-Nithi,-0.19145,37.96042,22.8,85,0
2026-03-10 01:31:13,Trans Nzoia,1.04592,34.98078,18.3,75,0
2026-03-10 01:31:13,Turkana,3.16249,35.31349,27.3,63,0
2026-03-10 01:31:13,Uasin Gishu,0.47819,35.3038,14.6,88,0
2026-03-10 01:31:13,Vihiga,0.08486,34.70778,18.9,89,0
2026-03-10 01:31:13,Wajir,1.93971,40.02451,27.1,67,0
2026-03-10 01:31:13,West Pokot,1.89337,35.21277,19.9,78,0
2026-03-10 01:31:13,Nakuru,-0.45845,36.10038,16.2,91,0
2026-03-10 02:28:18,Baringo,0.72635,36.01859,20.9,79,0
2026-03-10 02:28:18,Bomet,-0.71609,35.23846,17.2,91,0.2
2026-03-10 02:28:18,Bungoma,0.78569,34.71876,16.9,91,0.4
2026-03-10 02:28:18,Busia,0.37571,34.26511,20,92,0
2026-03-10 02:28:18,Elgeyo-Marakwet,0.7451,35.56086,15.1,98,0.1
2026-03-10 02:28:18,Embu,-0.53283,37.66463,16.7,93,0
2026-03-10 02:28:18,Garissa,-0.52049,40.35559,25.6,87,0
2026-03-10 02:28:18,Homa Bay,-0.5624,34.31453,20.6,84,0.4
2026-03-10 02:28:18,Isiolo,1.00639,38.74765,25.3,79,0
2026-03-10 02:28:18,Kajiado,-2.11237,36.77761,17.6,93,0
2026-03-10 02:28:18,Kakamega,0.49719,34.80093,18.3,91,0.6
2026-03-10 02:28:18,Kericho,-0.31668,35.226,19.2,88,0.2
2026-03-10 02:28:18,Kiambu,-1.03438,36.84322,14,92,0
2026-03-10 02:28:18,Kilifi,-3.15244,39.67271,25.2,95,0
2026-03-10 02:28:18,Kirinyaga,-0.46735,37.3019,16,97,0.1
2026-03-10 02:28:18,Kisii,-0.73668,34.75351,19.3,90,0.3
2026-03-10 02:28:18,Kisumu,-0.19438,34.77733,21.6,87,0.1
2026-03-10 02:28:18,Kitui,-1.56049,38.37181,23.1,87,0.3
2026-03-10 02:28:18,Kwale,-4.12059,39.06614,23.7,95,0
2026-03-10 02:28:18,Laikipia,0.28913,36.82525,15.2,98,0
2026-03-10 02:28:18,Lamu,-2.06368,40.54583,25.6,95,0
2026-03-10 02:28:18,Machakos,-1.27624,37.3946,18.7,91,0.1
2026-03-10 02:28:18,Makueni,-2.25364,37.87666,20.7,88,0.1
2026-03-10 02:28:18,Mandera,3.23096,40.71135,26.4,63,0
2026-03-10 02:28:18,Marsabit,2.86048,37.71488,27.3,68,0
2026-03-10 02:28:18,Meru,0.22905,37.77611,17.3,88,0
2026-03-10 02:28:18,Migori,-1.0187,34.30917,21.9,84,0.5
2026-03-10 02:28:18,Mombasa,-3.99045,39.70113,25.4,92,0
2026-03-10 02:28:18,Murang'a,-0.82852,37.00417,14.8,95,0
2026-03-10 02:28:18,Nairobi,-1.30049,36.82793,16.6,94,0
2026-03-10 02:28:18,Nandi,0.22735,35.12388,14.1,91,0
2026-03-10 02:28:18,Narok,-1.27988,35.47636,18,87,0.1
2026-03-10 02:28:18,Nyamira,-0.64938,34.9334,18,89,0.3
2026-03-10 02:28:18,Nyandarua,-0.38909,36.49743,14.2,88,0
2026-03-10 02:28:18,Nyeri,-0.31437,36.93047,11.4,99,0.1
2026-03-10 02:28:18,Samburu,1.54137,36.94154,21.4,80,0
2026-03-10 02:28:18,Siaya,-0.05767,34.19989,21.3,90,0.1
2026-03-10 02:28:18,Taita Taveta,-3.4052,38.37176,17.6,95,0
2026-03-10 02:28:18,Tana River,-1.53492,39.55029,25.2,88,0.6
2026-03-10 02:28:18,Tharaka-Nithi,-0.19145,37.96042,22.3,88,0.1
2026-03-10 02:28:18,Trans Nzoia,1.04592,34.98078,18,77,0
2026-03-10 02:28:18,Turkana,3.16249,35.31349,26.9,66,0
2026-03-10 02:28:18,Uasin Gishu,0.47819,35.3038,14.8,89,0
2026-03-10 02:28:18,Vihiga,0.08486,34.70778,18.7,90,0.1
2026-03-10 02:28:18,Wajir,1.93971,40.02451,27,68,0
2026-03-10 02:28:18,West Pokot,1.89337,35.21277,19.4,81,0
2026-03-10 02:28:18,Nakuru,-0.45845,36.10038,15.9,92,0
2026-03-10 04:49:51,Baringo,0.72635,36.01859,20.2,81,0
2026-03-10 04:49:51,Bomet,-0.71609,35.23846,16.4,96,0
2026-03-10 04:49:51,Bungoma,0.78569,34.71876,15.8,92,0.2
2026-03-10 04:49:51,Busia,0.37571,34.26511,19.3,95,0.3
2026-03-10 04:49:51,Elgeyo-Marakwet,0.7451,35.56086,14.9,94,0
2026-03-10 04:49:51,Embu,-0.53283,37.66463,16.8,90,0
2026-03-10 04:49:51,Garissa,-0.52049,40.35559,25.2,87,0
2026-03-10 04:49:51,Homa Bay,-0.5624,34.31453,20.2,88,0.5
2026-03-10 04:49:51,Isiolo,1.00639,38.74765,24.8,78,0
2026-03-10 04:49:51,Kajiado,-2.11237,36.77761,17.2,92,0
2026-03-10 04:49:51,Kakamega,0.49719,34.80093,17.5,96,0
2026-03-10 04:49:51,Kericho,-0.31668,35.226,18.4,91,0
2026-03-10 04:49:51,Kiambu,-1.03438,36.84322,13.1,96,0
2026-03-10 04:49:51,Kilifi,-3.15244,39.67271,24.7,97,0
2026-03-10 04:49:51,Kirinyaga,-0.46735,37.3019,15.8,98,0
2026-03-10 04:49:51,Kisii,-0.73668,34.75351,18.7,91,0
2026-03-10 04:49:51,Kisumu,-0.19438,34.77733,21.8,81,0.3
2026-03-10 04:49:51,Kitui,-1.56049,38.37181,22.6,90,0.4
2026-03-10 04:49:51,Kwale,-4.12059,39.06614,23.1,96,0
2026-03-10 04:49:51,Laikipia,0.28913,36.82525,14.8,99,0
2026-03-10 04:49:51,Lamu,-2.06368,40.54583,25.2,94,0
2026-03-10 04:49:51,Machakos,-1.27624,37.3946,18.3,92,0
2026-03-10 04:49:51,Makueni,-2.25364,37.87666,20.3,92,0
2026-03-10 04:49:51,Mandera,3.23096,40.71135,25,73,0
2026-03-10 04:49:51,Marsabit,2.86048,37.71488,26.4,72,0
2026-03-10 04:49:51,Meru,0.22905,37.77611,16.5,92,0
2026-03-10 04:49:51,Migori,-1.0187,34.30917,21.1,88,0
2026-03-10 04:49:51,Mombasa,-3.99045,39.70113,24.9,95,0
2026-03-10 04:49:51,Murang'a,-0.82852,37.00417,14.1,97,0
2026-03-10 04:49:51,Nairobi,-1.30049,36.82793,16.2,94,0
2026-03-10 04:49:51,Nandi,0.22735,35.12388,13.7,94,0
2026-03-10 04:49:51,Narok,-1.27988,35.47636,16.9,94,0
2026-03-10 04:49:51,Nyamira,-0.64938,34.9334,17.2,89,0.1
2026-03-10 04:49:51,Nyandarua,-0.38909,36.49743,12.5,95,0
2026-03-10 04:49:51,Nyeri,-0.31437,36.93047,11,96,0
2026-03-10 04:49:51,Samburu,1.54137,36.94154,20.6,84,0
2026-03-10 04:49:51,Siaya,-0.05767,34.19989,20.3,94,1.5
2026-03-10 04:49:51,Taita Taveta,-3.4052,38.37176,17.1,97,0
2026-03-10 04:49:51,Tana River,-1.53492,39.55029,24.6,90,0.1
2026-03-10 04:49:51,Tharaka-Nithi,-0.19145,37.96042,22.1,85,0.1
2026-03-10 04:49:51,Trans Nzoia,1.04592,34.98078,16.4,85,0
2026-03-10 04:49:51,Turkana,3.16249,35.31349,25.8,70,0
2026-03-10 04:49:51,Uasin Gishu,0.47819,35.3038,14.7,92,0
2026-03-10 04:49:51,Vihiga,0.08486,34.70778,17.9,94,0.1
2026-03-10 04:49:51,Wajir,1.93971,40.02451,26,73,0
2026-03-10 04:49:51,West Pokot,1.89337,35.21277,17.5,88,0
2026-03-10 04:49:51,Nakuru,-0.45845,36.10038,15.3,95,0
2026-03-10 07:10:30,Baringo,0.72635,36.01859,19.6,81,0
2026-03-10 07:10:30,Bomet,-0.71609,35.23846,14.7,98,0
2026-03-10 07:10:30,Bungoma,0.78569,34.71876,15.3,93,0
2026-03-10 07:10:30,Busia,0.37571,34.26511,19.1,92,0.1
2026-03-10 07:10:30,Elgeyo-Marakwet,0.7451,35.56086,14.4,94,0
2026-03-10 07:10:30,Embu,-0.53283,37.66463,16.5,91,0
2026-03-10 07:10:30,Garissa,-0.52049,40.35559,25,84,0
2026-03-10 07:10:30,Homa Bay,-0.5624,34.31453,20.2,89,0.4
2026-03-10 07:10:30,Isiolo,1.00639,38.74765,24.1,80,0.1
2026-03-10 07:10:30,Kajiado,-2.11237,36.77761,16.9,93,0
2026-03-10 07:10:30,Kakamega,0.49719,34.80093,17,97,0
2026-03-10 07:10:30,Kericho,-0.31668,35.226,18,90,0
2026-03-10 07:10:30,Kiambu,-1.03438,36.84322,12.6,98,0
2026-03-10 07:10:30,Kilifi,-3.15244,39.67271,24.9,96,0
2026-03-10 07:10:30,Kirinyaga,-0.46735,37.3019,15.4,99,0
2026-03-10 07:10:30,Kisii,-0.73668,34.75351,17.7,94,0
2026-03-10 07:10:30,Kisumu,-0.19438,34.77733,21.8,83,0
2026-03-10 07:10:30,Kitui,-1.56049,38.37181,22.5,92,0.2
2026-03-10 07:10:30,Kwale,-4.12059,39.06614,22.7,97,0
2026-03-10 07:10:30,Laikipia,0.28913,36.82525,13.7,100,0
2026-03-10 07:10:30,Lamu,-2.06368,40.54583,24.9,97,0
2026-03-10 07:10:30,Machakos,-1.27624,37.3946,17.8,95,0
2026-03-10 07:10:30,Makueni,-2.25364,37.87666,20.4,90,0.3
2026-03-10 07:10:30,Mandera,3.23096,40.71135,24.2,76,0
2026-03-10 07:10:30,Marsabit,2.86048,37.71488,26.1,75,0
2026-03-10 07:10:30,Meru,0.22905,37.77611,16.8,88,0
2026-03-10 07:10:30,Migori,-1.0187,34.30917,20.4,92,0
2026-03-10 07:10:30,Mombasa,-3.99045,39.70113,24.8,96,0
2026-03-10 07:10:30,Murang'a,-0.82852,37.00417,13.3,97,0
2026-03-10 07:10:30,Nairobi,-1.30049,36.82793,15.9,93,0
2026-03-10 07:10:30,Nandi,0.22735,35.12388,12.9,94,0
2026-03-10 07:10:30,Narok,-1.27988,35.47636,16.3,94,0
2026-03-10 07:10:30,Nyamira,-0.64938,34.9334,16.3,89,0.1
2026-03-10 07:10:30,Nyandarua,-0.38909,36.49743,12.3,92,0
2026-03-10 07:10:30,Nyeri,-0.31437,36.93047,10.4,100,0
2026-03-10 07:10:30,Samburu,1.54137,36.94154,20.4,78,0
2026-03-10 07:10:30,Siaya,-0.05767,34.19989,19.9,93,0.4
2026-03-10 07:10:30,Taita Taveta,-3.4052,38.37176,16.6,99,0
2026-03-10 07:10:30,Tana River,-1.53492,39.55029,24.6,92,0
2026-03-10 07:10:30,Tharaka-Nithi,-0.19145,37.96042,22.1,83,0
2026-03-10 07:10:30,Trans Nzoia,1.04592,34.98078,14.7,92,0
2026-03-10 07:10:30,Turkana,3.16249,35.31349,24.8,74,0
2026-03-10 07:10:30,Uasin Gishu,0.47819,35.3038,13.1,96,0
2026-03-10 07:10:30,Vihiga,0.08486,34.70778,17,95,0.1
2026-03-10 07:10:30,Wajir,1.93971,40.02451,25.1,76,0
2026-03-10 07:10:30,West Pokot,1.89337,35.21277,16.3,92,0
2026-03-10 07:10:30,Nakuru,-0.45845,36.10038,14,95,0
2026-03-10 08:46:34,Baringo,0.72635,36.01859,23.2,66,0
2026-03-10 08:46:34,Bomet,-0.71609,35.23846,17.9,86,0
2026-03-10 08:46:34,Bungoma,0.78569,34.71876,19.5,79,0
2026-03-10 08:46:34,Busia,0.37571,34.26511,20.5,89,0
2026-03-10 08:46:34,Elgeyo-Marakwet,0.7451,35.56086,17.1,83,0
2026-03-10 08:46:34,Embu,-0.53283,37.66463,20.1,81,0
2026-03-10 08:46:34,Garissa,-0.52049,40.35559,27.1,74,0
2026-03-10 08:46:34,Homa Bay,-0.5624,34.31453,20.7,87,0.2
2026-03-10 08:46:34,Isiolo,1.00639,38.74765,24.7,76,0.2
2026-03-10 08:46:34,Kajiado,-2.11237,36.77761,18.5,84,0
2026-03-10 08:46:34,Kakamega,0.49719,34.80093,19.3,90,0
2026-03-10 08:46:34,Kericho,-0.31668,35.226,21.3,78,0
2026-03-10 08:46:34,Kiambu,-1.03438,36.84322,15,86,0
2026-03-10 08:46:34,Kilifi,-3.15244,39.67271,28,78,0
2026-03-10 08:46:34,Kirinyaga,-0.46735,37.3019,17.4,89,0
2026-03-10 08:46:34,Kisii,-0.73668,34.75351,20.4,86,0
2026-03-10 08:46:34,Kisumu,-0.19438,34.77733,22.5,79,0
2026-03-10 08:46:34,Kitui,-1.56049,38.37181,23.4,89,0
2026-03-10 08:46:34,Kwale,-4.12059,39.06614,26.5,73,0
2026-03-10 08:46:34,Laikipia,0.28913,36.82525,17.3,83,0
2026-03-10 08:46:34,Lamu,-2.06368,40.54583,28.7,79,0
2026-03-10 08:46:34,Machakos,-1.27624,37.3946,19.9,85,0
2026-03-10 08:46:34,Makueni,-2.25364,37.87666,20.8,89,0.2
2026-03-10 08:46:34,Mandera,3.23096,40.71135,25.8,67,0
2026-03-10 08:46:34,Marsabit,2.86048,37.71488,26.8,69,0
2026-03-10 08:46:34,Meru,0.22905,37.77611,21.5,70,0
2026-03-10 08:46:34,Migori,-1.0187,34.30917,21.8,84,0
2026-03-10 08:46:34,Mombasa,-3.99045,39.70113,27,83,0
2026-03-10 08:46:34,Murang'a,-0.82852,37.00417,16.1,87,0
2026-03-10 08:46:34,Nairobi,-1.30049,36.82793,17.5,84,0
2026-03-10 08:46:34,Nandi,0.22735,35.12388,17.4,81,0
2026-03-10 08:46:34,Narok,-1.27988,35.47636,18.3,85,0
2026-03-10 08:46:34,Nyamira,-0.64938,34.9334,19.7,80,0
2026-03-10 08:46:34,Nyandarua,-0.38909,36.49743,15.7,78,0
2026-03-10 08:46:34,Nyeri,-0.31437,36.93047,13.3,89,0
2026-03-10 08:46:34,Samburu,1.54137,36.94154,22.7,69,0
2026-03-10 08:46:34,Siaya,-0.05767,34.19989,20.9,90,0.3
2026-03-10 08:46:34,Taita Taveta,-3.4052,38.37176,19.8,81,0
2026-03-10 08:46:34,Tana River,-1.53492,39.55029,25.9,84,0
2026-03-10 08:46:34,Tharaka-Nithi,-0.19145,37.96042,24,79,0
2026-03-10 08:46:34,Trans Nzoia,1.04592,34.98078,18.1,82,0
2026-03-10 08:46:34,Turkana,3.16249,35.31349,27.1,65,0
2026-03-10 08:46:34,Uasin Gishu,0.47819,35.3038,17.3,81,0
2026-03-10 08:46:34,Vihiga,0.08486,34.70778,19.5,87,0
2026-03-10 08:46:34,Wajir,1.93971,40.02451,26.6,73,0
2026-03-10 08:46:34,West Pokot,1.89337,35.21277,21.5,67,0
2026-03-10 08:46:34,Nakuru,-0.45845,36.10038,17.6,80,0
2026-03-10 09:46:54,Baringo,0.72635,36.01859,24.8,59,0
2026-03-10 09:46:54,Bomet,-0.71609,35.23846,20,76,0
2026-03-10 09:46:54,Bungoma,0.78569,34.71876,21.5,72,0
2026-03-10 09:46:54,Busia,0.37571,34.26511,22,82,0.2
2026-03-10 09:46:54,Elgeyo-Marakwet,0.7451,35.56086,18.4,75,0
2026-03-10 09:46:54,Embu,-0.53283,37.66463,21.4,75,0
2026-03-10 09:46:54,Garissa,-0.52049,40.35559,28.8,66,0
2026-03-10 09:46:54,Homa Bay,-0.5624,34.31453,21.6,83,0
2026-03-10 09:46:54,Isiolo,1.00639,38.74765,26.1,72,0.2
2026-03-10 09:46:54,Kajiado,-2.11237,36.77761,19.9,78,0
2026-03-10 09:46:54,Kakamega,0.49719,34.80093,21.2,82,0
2026-03-10 09:46:54,Kericho,-0.31668,35.226,22.8,73,0
2026-03-10 09:46:54,Kiambu,-1.03438,36.84322,16.5,78,0
2026-03-10 09:46:54,Kilifi,-3.15244,39.67271,29.2,71,0
2026-03-10 09:46:54,Kirinyaga,-0.46735,37.3019,18.5,84,0
2026-03-10 09:46:54,Kisii,-0.73668,34.75351,22,79,0
2026-03-10 09:46:54,Kisumu,-0.19438,34.77733,23.3,76,0
2026-03-10 09:46:54,Kitui,-1.56049,38.37181,24.6,82,0
2026-03-10 09:46:54,Kwale,-4.12059,39.06614,28.2,64,0
2026-03-10 09:46:54,Laikipia,0.28913,36.82525,19.7,68,0
2026-03-10 09:46:54,Lamu,-2.06368,40.54583,30.5,70,0
2026-03-10 09:46:54,Machakos,-1.27624,37.3946,20.9,80,0
2026-03-10 09:46:54,Makueni,-2.25364,37.87666,21.7,87,0.1
2026-03-10 09:46:54,Mandera,3.23096,40.71135,26.8,65,0
2026-03-10 09:46:54,Marsabit,2.86048,37.71488,28,65,0
2026-03-10 09:46:54,Meru,0.22905,37.77611,23.4,62,0
2026-03-10 09:46:54,Migori,-1.0187,34.30917,23.4,76,0
2026-03-10 09:46:54,Mombasa,-3.99045,39.70113,27.8,78,0.1
2026-03-10 09:46:54,Murang'a,-0.82852,37.00417,17.7,79,0
2026-03-10 09:46:54,Nairobi,-1.30049,36.82793,19.2,73,0
2026-03-10 09:46:54,Nandi,0.22735,35.12388,19.6,71,0
2026-03-10 09:46:54,Narok,-1.27988,35.47636,19.5,81,0
2026-03-10 09:46:54,Nyamira,-0.64938,34.9334,21.2,75,0
2026-03-10 09:46:54,Nyandarua,-0.38909,36.49743,17.4,72,0
2026-03-10 09:46:54,Nyeri,-0.31437,36.93047,14.4,83,0
2026-03-10 09:46:54,Samburu,1.54137,36.94154,24.5,61,0
2026-03-10 09:46:54,Siaya,-0.05767,34.19989,21.9,86,0.3
2026-03-10 09:46:54,Taita Taveta,-3.4052,38.37176,21.4,71,0
2026-03-10 09:46:54,Tana River,-1.53492,39.55029,27.1,76,0
2026-03-10 09:46:54,Tharaka-Nithi,-0.19145,37.96042,25.2,74,0
2026-03-10 09:46:54,Trans Nzoia,1.04592,34.98078,20.9,68,0
2026-03-10 09:46:54,Turkana,3.16249,35.31349,29,57,0
2026-03-10 09:46:54,Uasin Gishu,0.47819,35.3038,19.8,69,0
2026-03-10 09:46:54,Vihiga,0.08486,34.70778,21.8,78,0
2026-03-10 09:46:54,Wajir,1.93971,40.02451,28,66,0
2026-03-10 09:46:54,West Pokot,1.89337,35.21277,24,57,0
2026-03-10 09:46:54,Nakuru,-0.45845,36.10038,19.1,72,0
2026-03-10 10:42:15,Baringo,0.72635,36.01859,25.8,54,0
2026-03-10 10:42:15,Bomet,-0.71609,35.23846,21.3,69,0
2026-03-10 10:42:15,Bungoma,0.78569,34.71876,22.4,69,0
2026-03-10 10:42:15,Busia,0.37571,34.26511,23.1,79,0.1
2026-03-10 10:42:15,Elgeyo-Marakwet,0.7451,35.56086,19.3,70,0
2026-03-10 10:42:15,Embu,-0.53283,37.66463,22.2,71,0
2026-03-10 10:42:15,Garissa,-0.52049,40.35559,30,60,0
2026-03-10 10:42:15,Homa Bay,-0.5624,34.31453,22.1,82,0
2026-03-10 10:42:15,Isiolo,1.00639,38.74765,27,70,0.1
2026-03-10 10:42:15,Kajiado,-2.11237,36.77761,20.9,75,0
2026-03-10 10:42:15,Kakamega,0.49719,34.80093,22.7,76,0
2026-03-10 10:42:15,Kericho,-0.31668,35.226,23.6,72,0
2026-03-10 10:42:15,Kiambu,-1.03438,36.84322,17.4,73,0
2026-03-10 10:42:15,Kilifi,-3.15244,39.67271,30,68,0
2026-03-10 10:42:15,Kirinyaga,-0.46735,37.3019,19.1,79,0
2026-03-10 10:42:15,Kisii,-0.73668,34.75351,22.9,76,0
2026-03-10 10:42:15,Kisumu,-0.19438,34.77733,24,73,0
2026-03-10 10:42:15,Kitui,-1.56049,38.37181,25.3,80,0
2026-03-10 10:42:15,Kwale,-4.12059,39.06614,29.4,59,0
2026-03-10 10:42:15,Laikipia,0.28913,36.82525,21.1,59,0
2026-03-10 10:42:15,Lamu,-2.06368,40.54583,31.9,62,0
2026-03-10 10:42:15,Machakos,-1.27624,37.3946,21.5,77,0.1
2026-03-10 10:42:15,Makueni,-2.25364,37.87666,22.7,83,0.1
2026-03-10 10:42:15,Mandera,3.23096,40.71135,27.6,62,0
2026-03-10 10:42:15,Marsabit,2.86048,37.71488,28.9,62,0
2026-03-10 10:42:15,Meru,0.22905,37.77611,24.3,57,0
2026-03-10 10:42:15,Migori,-1.0187,34.30917,24.5,70,0
2026-03-10 10:42:15,Mombasa,-3.99045,39.70113,28.8,74,0.1
2026-03-10 10:42:15,Murang'a,-0.82852,37.00417,18.7,74,0
2026-03-10 10:42:15,Nairobi,-1.30049,36.82793,20.3,66,0
2026-03-10 10:42:15,Nandi,0.22735,35.12388,20.6,65,0
2026-03-10 10:42:15,Narok,-1.27988,35.47636,20.3,77,0.1
2026-03-10 10:42:15,Nyamira,-0.64938,34.9334,21.8,75,0.1
2026-03-10 10:42:15,Nyandarua,-0.38909,36.49743,18.5,69,0
2026-03-10 10:42:15,Nyeri,-0.31437,36.93047,14.9,82,0
2026-03-10 10:42:15,Samburu,1.54137,36.94154,25.8,57,0
2026-03-10 10:42:15,Siaya,-0.05767,34.19989,22.4,83,0.4
2026-03-10 10:42:15,Taita Taveta,-3.4052,38.37176,22.3,65,0
2026-03-10 10:42:15,Tana River,-1.53492,39.55029,28.1,71,0
2026-03-10 10:42:15,Tharaka-Nithi,-0.19145,37.96042,26.2,70,0
2026-03-10 10:42:15,Trans Nzoia,1.04592,34.98078,22.3,60,0
2026-03-10 10:42:15,Turkana,3.16249,35.31349,30.2,52,0
2026-03-10 10:42:15,Uasin Gishu,0.47819,35.3038,21,63,0
2026-03-10 10:42:15,Vihiga,0.08486,34.70778,23.1,73,0
2026-03-10 10:42:15,Wajir,1.93971,40.02451,28.9,61,0
2026-03-10 10:42:15,West Pokot,1.89337,35.21277,25.3,52,0
2026-03-10 10:42:15,Nakuru,-0.45845,36.10038,19.9,70,0
2026-03-10 11:41:11,Baringo,0.72635,36.01859,27.2,48,0
2026-03-10 11:41:11,Bomet,-0.71609,35.23846,22.7,62,0
2026-03-10 11:41:11,Bungoma,0.78569,34.71876,23.5,64,0
2026-03-10 11:41:11,Busia,0.37571,34.26511,23.8,78,0
2026-03-10 11:41:11,Elgeyo-Marakwet,0.7451,35.56086,20.5,62,0
2026-03-10 11:41:11,Embu,-0.53283,37.66463,22.9,67,0
2026-03-10 11:41:11,Garissa,-0.52049,40.35559,31.4,54,0
2026-03-10 11:41:11,Homa Bay,-0.5624,34.31453,22.3,84,0.1
2026-03-10 11:41:11,Isiolo,1.00639,38.74765,28.1,68,0.1
2026-03-10 11:41:11,Kajiado,-2.11237,36.77761,22.2,70,0.1
2026-03-10 11:41:11,Kakamega,0.49719,34.80093,24.4,66,0
2026-03-10 11:41:11,Kericho,-0.31668,35.226,24.7,70,0
2026-03-10 11:41:11,Kiambu,-1.03438,36.84322,18.1,69,0
2026-03-10 11:41:11,Kilifi,-3.15244,39.67271,31.2,64,0.1
2026-03-10 11:41:11,Kirinyaga,-0.46735,37.3019,20,74,0
2026-03-10 11:41:11,Kisii,-0.73668,34.75351,23.8,72,0.1
2026-03-10 11:41:11,Kisumu,-0.19438,34.77733,24.6,72,0
2026-03-10 11:41:11,Kitui,-1.56049,38.37181,26.5,76,0.1
2026-03-10 11:41:11,Kwale,-4.12059,39.06614,30.8,53,0
2026-03-10 11:41:11,Laikipia,0.28913,36.82525,22.8,50,0
2026-03-10 11:41:11,Lamu,-2.06368,40.54583,33.6,53,0
2026-03-10 11:41:11,Machakos,-1.27624,37.3946,22.7,72,0.1
2026-03-10 11:41:11,Makueni,-2.25364,37.87666,24.3,76,0.1
2026-03-10 11:41:11,Mandera,3.23096,40.71135,28.5,60,0
2026-03-10 11:41:11,Marsabit,2.86048,37.71488,30.2,58,0
2026-03-10 11:41:11,Meru,0.22905,37.77611,24.6,58,0
2026-03-10 11:41:11,Migori,-1.0187,34.30917,25.3,68,0
2026-03-10 11:41:11,Mombasa,-3.99045,39.70113,30,69,0
2026-03-10 11:41:11,Murang'a,-0.82852,37.00417,19.4,69,0
2026-03-10 11:41:11,Nairobi,-1.30049,36.82793,21.1,63,0
2026-03-10 11:41:11,Nandi,0.22735,35.12388,21.8,60,0
2026-03-10 11:41:11,Narok,-1.27988,35.47636,21.5,70,0.1
2026-03-10 11:41:11,Nyamira,-0.64938,34.9334,22.4,75,0
2026-03-10 11:41:11,Nyandarua,-0.38909,36.49743,19.7,66,0.1
2026-03-10 11:41:11,Nyeri,-0.31437,36.93047,15.7,82,0.1
2026-03-10 11:41:11,Samburu,1.54137,36.94154,27.2,51,0
2026-03-10 11:41:11,Siaya,-0.05767,34.19989,22.9,80,0.4
2026-03-10 11:41:11,Taita Taveta,-3.4052,38.37176,23.1,63,0
2026-03-10 11:41:11,Tana River,-1.53492,39.55029,29.6,63,0
2026-03-10 11:41:11,Tharaka-Nithi,-0.19145,37.96042,27.3,66,0
2026-03-10 11:41:11,Trans Nzoia,1.04592,34.98078,23.9,53,0
2026-03-10 11:41:11,Turkana,3.16249,35.31349,31.3,45,0
2026-03-10 11:41:11,Uasin Gishu,0.47819,35.3038,22.3,57,0
2026-03-10 11:41:11,Vihiga,0.08486,34.70778,24.5,67,0
2026-03-10 11:41:11,Wajir,1.93971,40.02451,30,56,0
2026-03-10 11:41:11,West Pokot,1.89337,35.21277,26.7,44,0
2026-03-10 11:41:11,Nakuru,-0.45845,36.10038,21.3,64,0
2026-03-10 12:44:25,Baringo,0.72635,36.01859,28.5,43,0
2026-03-10 12:44:25,Bomet,-0.71609,35.23846,23.6,58,0
2026-03-10 12:44:25,Bungoma,0.78569,34.71876,22.8,71,0
2026-03-10 12:44:25,Busia,0.37571,34.26511,23.9,78,0.1
2026-03-10 12:44:25,Elgeyo-Marakwet,0.7451,35.56086,21.9,55,0
2026-03-10 12:44:25,Embu,-0.53283,37.66463,23.4,71,0
2026-03-10 12:44:25,Garissa,-0.52049,40.35559,33,48,0
2026-03-10 12:44:25,Homa Bay,-0.5624,34.31453,23,81,0.3
2026-03-10 12:44:25,Isiolo,1.00639,38.74765,29.5,64,0
2026-03-10 12:44:25,Kajiado,-2.11237,36.77761,23.2,65,0
2026-03-10 12:44:25,Kakamega,0.49719,34.80093,24.8,64,0
2026-03-10 12:44:25,Kericho,-0.31668,35.226,25.2,68,0
2026-03-10 12:44:25,Kiambu,-1.03438,36.84322,19.5,64,0
2026-03-10 12:44:25,Kilifi,-3.15244,39.67271,32.8,59,0
2026-03-10 12:44:25,Kirinyaga,-0.46735,37.3019,21.5,69,0.1
2026-03-10 12:44:25,Kisii,-0.73668,34.75351,24.7,69,0
2026-03-10 12:44:25,Kisumu,-0.19438,34.77733,25.1,71,0.1
2026-03-10 12:44:25,Kitui,-1.56049,38.37181,27.9,70,0
2026-03-10 12:44:25,Kwale,-4.12059,39.06614,32,50,0
2026-03-10 12:44:25,Laikipia,0.28913,36.82525,24.2,44,0
2026-03-10 12:44:25,Lamu,-2.06368,40.54583,34.3,51,0
2026-03-10 12:44:25,Machakos,-1.27624,37.3946,24.2,67,0.1
2026-03-10 12:44:25,Makueni,-2.25364,37.87666,25.9,70,0
2026-03-10 12:44:25,Mandera,3.23096,40.71135,30,55,0
2026-03-10 12:44:25,Marsabit,2.86048,37.71488,32.1,50,0
2026-03-10 12:44:25,Meru,0.22905,37.77611,25.8,56,0
2026-03-10 12:44:25,Migori,-1.0187,34.30917,24.9,71,0.2
2026-03-10 12:44:25,Mombasa,-3.99045,39.70113,30.9,66,0
2026-03-10 12:44:25,Murang'a,-0.82852,37.00417,20.7,63,0
2026-03-10 12:44:25,Nairobi,-1.30049,36.82793,22.5,57,0
2026-03-10 12:44:25,Nandi,0.22735,35.12388,22.5,56,0
